File1.png,211.0,67.0,0.5123836,212.0,75.0,0.5107043,212.0,73.0,0.5472127,192.0,85.0,0.62316936,193.0,85.0,0.5863906,164.0,72.0,0.72907615,168.0,73.0,0.5596188,215.0,34.0,0.68244433,213.0,35.0,0.35068446,238.0,72.0,0.8147609,239.0,71.0,0.323027,115.0,165.0,0.72009677,108.0,165.0,0.64368796,225.0,210.0,0.71253955,8.0,208.0,0.51235867,224.0,115.0,0.82759106,113.0,205.0,0.68574476
File10.png,183.0,57.0,0.83197445,179.0,50.0,0.8449299,173.0,51.0,0.7329243,156.0,58.0,0.7098769,148.0,61.0,0.8308771,178.0,85.0,0.8555931,119.0,104.0,0.85791785,189.0,14.0,0.7515779,43.0,117.0,0.6680627,130.0,13.0,0.7933039,70.0,65.0,0.79688936,161.0,214.0,0.8676222,125.0,207.0,0.8533766,239.0,234.0,0.79009455,15.0,237.0,0.6953876,162.0,247.0,0.6848148,46.0,141.0,0.77467537
File15.png,178.0,37.0,0.39107132,181.0,44.0,0.70303667,180.0,44.0,0.5926936,165.0,61.0,0.8863059,164.0,62.0,0.8178165,131.0,76.0,0.72198963,121.0,69.0,0.63068926,166.0,6.0,0.74605215,163.0,5.0,0.7761202,199.0,55.0,0.6663182,201.0,54.0,0.41178828,125.0,191.0,0.7209321,100.0,195.0,0.7062385,237.0,232.0,0.9437495,10.0,203.0,0.9328256,208.0,126.0,0.90981257,67.0,230.0,0.9051964
File16.png,134.0,65.0,0.8437836,144.0,57.0,0.91473967,127.0,53.0,0.86174,152.0,63.0,0.70731914,112.0,52.0,0.8597187,163.0,105.0,0.78538823,92.0,79.0,0.8046852,189.0,145.0,0.4744123,109.0,37.0,0.29863814,191.0,139.0,0.13246028,159.0,56.0,0.49855262,133.0,186.0,0.8645659,92.0,189.0,0.94722694,228.0,233.0,0.71604717,20.0,225.0,0.8944329,192.0,156.0,0.61939776,109.0,231.0,0.80337
File20.png,170.0,17.0,0.7070674,174.0,26.0,0.67946494,174.0,25.0,0.75063974,162.0,53.0,0.85409516,163.0,53.0,0.77537704,139.0,71.0,0.53415895,153.0,88.0,0.30601668,52.0,77.0,0.7344619,139.0,146.0,0.7648952,127.0,47.0,0.36443204,94.0,185.0,0.6484894,113.0,198.0,0.58248264,128.0,200.0,0.4909202,245.0,224.0,0.7309687,241.0,212.0,0.7101743,180.0,113.0,0.3040926,180.0,114.0,0.44239417
File26.png,56.0,45.0,0.7854978,66.0,40.0,0.62562394,61.0,38.0,0.84343064,88.0,52.0,0.721051,81.0,47.0,0.52258444,125.0,100.0,0.8990346,58.0,83.0,0.7584576,171.0,143.0,0.48718262,65.0,7.0,0.79768693,160.0,90.0,0.87119055,98.0,40.0,0.44647658,123.0,208.0,0.7437372,83.0,217.0,0.7564837,237.0,238.0,0.69425243,11.0,232.0,0.5927987,184.0,154.0,0.85124934,110.0,244.0,0.84770834
File30.png,75.0,61.0,0.677024,73.0,67.0,0.66227233,72.0,67.0,0.63181204,84.0,84.0,0.7496917,81.0,83.0,0.8522252,114.0,104.0,0.44627908,104.0,86.0,0.7887441,105.0,155.0,0.94414246,85.0,26.0,0.726107,105.0,201.0,0.8099855,55.0,71.0,0.7985596,148.0,195.0,0.66488576,122.0,195.0,0.7152535,229.0,212.0,0.92082715,18.0,218.0,0.8630312,147.0,215.0,0.32737017,46.0,134.0,0.8728119
File31.png,95.0,67.0,0.700668,96.0,72.0,0.7284862,95.0,73.0,0.6469494,114.0,86.0,0.8503963,112.0,88.0,0.8651001,153.0,78.0,0.8224678,149.0,86.0,0.8293667,114.0,14.0,0.5101985,114.0,15.0,0.79471105,73.0,64.0,0.6419991,70.0,66.0,0.6946261,165.0,194.0,0.6863042,151.0,194.0,0.649871,236.0,203.0,0.959918,25.0,229.0,0.89361596,186.0,228.0,0.76462513,62.0,125.0,0.7638205
File36.png,172.0,53.0,0.54293954,176.0,61.0,0.7504615,174.0,57.0,0.75199753,160.0,83.0,0.6352242,159.0,81.0,0.63365495,121.0,84.0,0.60216,131.0,86.0,0.5915075,158.0,12.0,0.72096425,157.0,11.0,0.6964787,192.0,79.0,0.62323976,183.0,57.0,0.4264738,98.0,191.0,0.657707,87.0,192.0,0.5015019,220.0,241.0,0.62701505,220.0,237.0,0.21175702,205.0,140.0,0.5712768,51.0,235.0,0.4098334
File38.png,152.0,16.0,0.5452504,160.0,25.0,0.6792531,159.0,22.0,0.48280567,151.0,50.0,0.7610733,153.0,47.0,0.77038956,115.0,70.0,0.8539732,127.0,67.0,0.66749084,79.0,145.0,0.7814661,170.0,6.0,0.18213086,64.0,116.0,0.70348686,191.0,56.0,0.26110432,123.0,196.0,0.68396705,149.0,178.0,0.75978285,10.0,224.0,0.8733657,235.0,214.0,0.9334583,113.0,233.0,0.89506227,216.0,128.0,0.65050364
File41.png,150.0,64.0,0.579575,150.0,72.0,0.6816088,152.0,72.0,0.7263243,129.0,91.0,0.74792355,130.0,91.0,0.70915157,93.0,99.0,0.6188331,99.0,90.0,0.55323553,123.0,10.0,0.64992666,121.0,9.0,0.6369765,167.0,64.0,0.4201009,170.0,67.0,0.83402115,101.0,200.0,0.7027874,100.0,192.0,0.46586782,219.0,247.0,0.7765579,27.0,188.0,0.5345651,181.0,136.0,0.8896989,76.0,231.0,0.7069249
File42.png,181.0,59.0,0.567791,178.0,67.0,0.6900751,179.0,65.0,0.77900064,155.0,77.0,0.8841368,154.0,78.0,0.83862317,121.0,77.0,0.8824335,119.0,75.0,0.7106818,117.0,6.0,0.8546065,119.0,4.0,0.32567608,173.0,38.0,0.45028841,175.0,40.0,0.645568,120.0,196.0,0.85877687,96.0,193.0,0.8244856,232.0,225.0,0.893196,14.0,201.0,0.84076273,206.0,119.0,0.8318269,72.0,222.0,0.730613
File43.png,173.0,61.0,0.5549027,176.0,67.0,0.5912771,175.0,65.0,0.67007565,160.0,88.0,0.6048032,160.0,88.0,0.6637444,121.0,101.0,0.36419398,121.0,86.0,0.60982263,148.0,23.0,0.5781145,141.0,10.0,0.563918,192.0,67.0,0.59686816,193.0,68.0,0.34602037,120.0,207.0,0.80420244,92.0,197.0,0.44070506,237.0,229.0,0.77633625,39.0,188.0,0.91728824,207.0,124.0,0.5969876,65.0,226.0,0.918384
File44.png,40.0,49.0,0.7379283,44.0,40.0,0.76638997,43.0,40.0,0.6449393,63.0,42.0,0.9266359,63.0,42.0,0.71401453,82.0,85.0,0.68884254,75.0,83.0,0.6182933,150.0,111.0,0.7631426,147.0,111.0,0.6827854,211.0,124.0,0.66642165,210.0,126.0,0.26301676,103.0,197.0,0.52243483,86.0,193.0,0.78302234,212.0,227.0,0.84828717,24.0,184.0,0.86222786,217.0,128.0,0.50873804,34.0,222.0,0.8218911
File48.jpeg,116.0,143.0,0.5543708,115.0,144.0,0.4659451,115.0,144.0,0.6494826,119.0,151.0,0.687191,119.0,150.0,0.5654841,129.0,159.0,0.5078387,129.0,153.0,0.6051105,123.0,181.0,0.44211888,117.0,129.0,0.5698621,128.0,205.0,0.5019821,111.0,138.0,0.46837172,134.0,193.0,0.7076726,132.0,192.0,0.56953907,167.0,198.0,0.64528334,88.0,207.0,0.77788585,139.0,207.0,0.3613933,103.0,167.0,0.350325
File49.jpeg,174.0,80.0,0.6708825,176.0,84.0,0.7088926,176.0,83.0,0.60335445,169.0,92.0,0.7867881,169.0,92.0,0.51474303,154.0,96.0,0.7697005,146.0,93.0,0.6973062,168.0,62.0,0.69306195,165.0,62.0,0.7498237,185.0,88.0,0.4242766,182.0,86.0,0.61951226,139.0,148.0,0.8487974,121.0,150.0,0.85612726,189.0,160.0,0.867783,85.0,153.0,0.9421729,183.0,112.0,0.53965867,110.0,163.0,0.881196
File50.jpeg,143.0,94.0,0.65279996,145.0,97.0,0.5342945,144.0,97.0,0.5916912,139.0,104.0,0.76506186,138.0,104.0,0.53161037,127.0,105.0,0.75731844,119.0,100.0,0.7307261,133.0,74.0,0.40667924,129.0,73.0,0.70437264,152.0,96.0,0.26244473,145.0,91.0,0.41391093,124.0,149.0,0.8927884,109.0,152.0,0.7834705,171.0,164.0,0.9409264,75.0,154.0,0.916868,158.0,122.0,0.70309985,111.0,164.0,0.85332054
File52.jpeg,150.0,35.0,0.72219175,152.0,39.0,0.5394321,151.0,39.0,0.61343575,144.0,48.0,0.7386296,143.0,47.0,0.717201,131.0,48.0,0.8414117,121.0,49.0,0.62093973,142.0,12.0,0.70867026,118.0,80.0,0.440949,163.0,41.0,0.44435436,111.0,108.0,0.16982362,115.0,111.0,0.6620126,97.0,113.0,0.8703878,170.0,126.0,0.810681,56.0,114.0,0.84314233,162.0,71.0,0.6273433,81.0,125.0,0.7565079
File6.png,69.0,50.0,0.8633554,78.0,42.0,0.94593626,71.0,41.0,0.7498778,101.0,46.0,0.92399895,89.0,45.0,0.5658938,127.0,96.0,0.7944888,76.0,77.0,0.5765488,178.0,140.0,0.734661,91.0,12.0,0.45453984,169.0,85.0,0.906413,135.0,44.0,0.679729,125.0,200.0,0.840768,94.0,205.0,0.7361075,220.0,236.0,0.9220291,20.0,203.0,0.7709279,177.0,148.0,0.7903702,73.0,230.0,0.87308466
